AMC;OLEFINAS I;134-CC;Condensador Propileno;TUBO/CARCASA;Propileno;55,6;46;299783,4;299783,4;0;0;299783,4;Cambio de Fase Total;18,45;0,61;0,05;0.000176;Agua;33.3;40.3;3272745;0;0;3212745;3272745;Cambio de Fase Parcial;4,5;0,7;0,36;0,000294;;26645,85;;48966;3045;9,144;19;1448;SA 516-70;SA 214;"16""-150#RF";"16""-150#RF";"2-10""-300#RF";"10""-300#RF";Liso;23,8;Kellog;No-cr¡tico;1;3;NJN
AMC;OLEFINAS I;142-C;Ent.Hifrogenador/Efluente Hidrogenador;TUBO/CARCASA;Hidrocarburos caliente;399;186,4;47500;47500;47500;0;0;Sin Cambio de Fase;8,63;0,35;0,35;0.00022;Hidrocarburos frio;35;288;47500;47500;47500;0;0;Sin Cambio de Fase;10,01;0,35;0,35;0.00035;;8094,2;;486;680;6,096;19;737;SA 516-70;SA 179;"8""-300#RF";"8""-300#RF";"8""-300#RF";"8""-300#RF";Liso;23,8;Kellog;No-cr¡tico;1;2;AES
AMC;OLEFINAS I;144-C;Efriador alimentacion demetanizador;TUBO/CARCASA;Propileno;2,11;2;47286;12895;47286;34391;0;Cambio de Fase Parcial;5,15;0,02;0,01;0.0001;Gas de proceso;40,6;7;93122;93122;72728;0;20394;Cambio de Fase Parcial;36,21;-;0,11;0.000176;;3772;;452,7;1068;7,315;19;1143;CS;CS;"10""-300#RF";"10""-300#RF";"2-10""-150#RF";"3-8""-150#RF";Liso;23,8;Kellog;Semi-cr¡tico;1;1;BJM
AMC;OLEFINAS I;145-C;Efriador alimentacion demetanizador;TUBO/CARCASA;Propileno;-25,5;-25,7;39800;5810;39800;33990;0;Cambio de Fase Parcial;0,414773536;20394;49171;0.0001;Gas de proceso;7;-19;93122;72728;43954;20394;49168;Cambio de Fase Parcial;0,414765101;20394;49172;0.000176;;3920;;400;945;7,315;19;1244;CS;CS;"10""-300#RF";"10""-300#RF";"2-8""-150#RF";"3-8""-150#RF";Liso;23,8;Kellog;Semi-cr¡tico;1;1;BJM
AMC;OLEFINAS I;148-C;Efriador alimentacion demetanizador;TUBO/CARCASA;Etileno Refrigerante;-80;-80;27622;0;9198;27622;18424;Cambio de Fase Parcial;2,39;0,07;0,07;0.000176;Gas de proceso;-58;-75;31349;16857;10292;14492;21057;Cambio de Fase Parcial;35,22;0;0,04;0.000176;;1038960;;164;459;6,096;19;583;SA-240-304;SA-334-GR.3;"8""-300#RF";"8""-300#RF";"2-3""-150#RF";"2-6""-150#RF";Liso;23,8;Kellog;Semi-cr¡tico;1;1;BJM
AMC;OLEFINAS I;149-C;Efriador alimentacion demetanizador;TUBO/CARCASA;Etileno Refrigerante;-101;-101,1;5173;429;5173;4744;0;Cambio de Fase Parcial;0,16;0,02;0,01;0.000176;Gas de proceso;-79,7;-90,1;40950;12596;9910;28354;31040;Cambio de Fase Parcial;35,18;0,2;0,1;0.000176;;638;;78;278;4,877;19,05;787;304 SS;A-334-GR:3;"8""-300#RF";"8""-300#RF";"4""-150#RF";"6""-150#RF";Liso;23,81;Kellog;Semi-cr¡tico;1;1;BJM
AMC;OLEFINAS I;163-C;Efriador alimentacion demetanizador;TUBO/CARCASA;Pro¡leno Refrigerante;-40,3;-40,7;11250;459;11250;10491;0;Cambio de Fase Parcial;0,37;0,02;0,02;0.000176;Gas de proceso;-20;-34,4;61200;28214;20508;32985;40692;Cambio de Fase Parcial;35,52;0,25;0,19;0.000176;;1255,5;;204;725;4,877;19,05;914;SA-516-70;SA-334-GRI;"8""-300#RF";"8""-300#RF";"2-6""-150#RF";"3-6""-150#RF";Liso;23,81;Kellog;Semi-cr¡tico;1;1;BJM
AMC;OLEFINAS I;186-C 1A;Condensaor C3 splitter;TUBO/CARCASA;Propileno;46.7;45.8;198937;198937;0;0;198937;Cambio de Fase Total;18,41;0,34;0,17;0.000176;Agua enfriamiento;33.3;40.3;196401;0;0;196401;196401;Sin Cambio de Fase;4,49;0,5;0,44;0.000290;;16009,835;;2672;1237;9,144;19;940;SA-516-70;SA 214;"16""-150#RF";"16""-150#RF";"16""-300#RF";"16""-300#RF";Liso;23,8;Kellog;No-cr¡tico;2;2;NJM
AMC;OLEFINAS I;186-C 2A;Condensaor C3 splitter;TUBO/CARCASA;Propileno;46.7;45.8;198937;198937;0;0;198937;Cambio de Fase Total;18,41;0,34;0,17;0.000176;Agua enfriamiento;33.3;40.3;196401;0;0;196401;196401;Sin Cambio de Fase;4,49;0,5;0,44;0.000290;;16009,835;;2672;1237;9,144;19;940;SA-516-70;SA 214;"16""-150#RF";"16""-150#RF";"16""-300#RF";"16""-300#RF";Liso;23,8;Kellog;No-cr¡tico;2;2;NJM
AMC;OLEFINAS I;186-C 1B;Condensaor C3 splitter;TUBO/CARCASA;Propileno;46.7;45.8;198937;198937;0;0;198937;Cambio de Fase Total;18,41;0,34;0,17;0.000176;Agua enfriamiento;33.3;40.3;196401;0;0;196401;196401;Sin Cambio de Fase;4,49;0,5;0,44;0.000290;;16009,835;;2672;1237;9,144;19;940;SA-516-70;SA 214;"16""-150#RF";"16""-150#RF";"16""-300#RF";"16""-300#RF";Liso;23,8;Kellog;No-cr¡tico;2;2;NJM
